mid,msg_cnt,msg_unique,avg_msg_len,is_paying_user,level,is_default_face,is_nft_face,is_annual_vip,is_senior,has_nameplate,has_pendant,has_medal,has_sign,is_default_name,pub_videos,fans,Group
470755751,1,1.0,3.0,0,6,0,1,1,1,1,0,1,1,0,0,53,fanshi
1593004180,1,1.0,2.0,0,5,0,0,0,0,0,0,1,0,0,0,38,fanshi
327834922,4,1.0,4.25,0,6,0,0,0,1,1,0,1,1,0,148,453,fanshi
84454307,4,1.0,3.5,0,6,0,0,1,0,1,1,1,1,0,5,33,fanshi
1255346546,1,1.0,5.0,0,5,0,0,0,0,0,0,1,0,0,0,6,fanshi
102494529,1,1.0,1.0,0,6,0,0,0,0,1,1,1,1,0,0,23,fanshi
215239900,5,0.8,14.2,0,6,0,0,1,1,0,0,0,1,0,34,802,fanshi
1312810443,2,1.0,2.0,0,5,0,0,0,0,0,0,0,0,0,3,5,fanshi
416256366,1,1.0,4.0,0,5,0,1,0,0,0,0,1,0,0,0,23,fanshi
399837268,1,1.0,4.0,0,5,0,0,1,0,0,0,0,1,0,0,26,fanshi
506086773,21,1.0,4.571428571428571,0,6,0,0,0,0,0,0,0,1,0,19,289,fanshi
65567181,1,1.0,7.0,0,6,0,0,0,0,0,1,0,1,0,7,26,fanshi
438615486,11,0.9090909090909091,4.0,0,6,0,0,1,1,0,1,1,0,0,0,1,fanshi
17372941,2,1.0,5.5,0,6,0,0,1,0,1,1,1,0,0,4,28,fanshi
43773510,2,1.0,3.0,0,6,0,0,0,0,1,1,1,1,0,2,8,fanshi
453869121,2,1.0,5.0,0,6,0,0,1,0,0,0,1,1,0,4,12,fanshi
245880931,3,1.0,4.0,0,6,0,0,1,0,0,0,0,0,0,29,228,fanshi
188557718,2,1.0,2.0,0,5,0,0,0,0,1,0,1,1,0,0,17,fanshi
95438280,3,1.0,4.333333333333333,0,5,0,0,0,0,1,0,1,1,0,3,83,fanshi
22648094,9,1.0,8.222222222222221,0,6,0,0,0,0,1,0,0,1,0,236,144,fanshi
109197075,9,1.0,3.3333333333333335,0,6,0,0,1,0,0,0,1,1,0,28,20,fanshi
816996,1,1.0,7.0,0,6,1,0,1,0,0,1,0,0,0,0,7,fanshi
456255584,1,1.0,6.0,0,5,0,0,0,0,0,0,1,0,0,13,35,fanshi
262506364,11,1.0,5.363636363636363,0,6,0,0,0,0,1,0,0,1,0,0,11,fanshi
293658790,1,1.0,8.0,0,6,0,0,0,0,1,0,1,1,0,924,1090,fanshi
3494362486933881,1,1.0,15.0,0,3,0,0,0,0,0,0,0,0,0,0,1,fanshi
147102591,1,1.0,2.0,0,6,0,0,0,0,0,0,0,1,0,0,1,fanshi
11312165,1,1.0,8.0,0,6,0,0,1,0,1,1,1,1,0,176,7490,fanshi
244182236,1,1.0,8.0,1,6,0,0,1,1,1,1,0,1,0,15,4,fanshi
2268126,0,1.0,0.0,1,6,0,0,1,0,1,1,1,0,0,43,44,fanshi
412181437,1,1.0,7.0,0,6,0,0,1,0,0,0,1,1,0,1,16,fanshi
13098771,1,1.0,4.0,0,6,0,0,0,0,1,0,1,1,0,3,66,fanshi
640732480,1,1.0,3.0,0,5,0,0,1,0,1,0,1,0,0,12,547,fanshi
3494365523610564,0,1.0,0.0,1,4,0,0,0,0,0,0,1,0,0,0,16,fanshi
360751460,2,1.0,3.0,1,6,0,0,0,0,0,0,0,1,0,2,18,fanshi
27639162,1,1.0,2.0,0,6,0,0,0,0,0,0,0,1,0,3,6,fanshi
1503904597,1,1.0,1.0,0,5,0,0,1,0,0,0,1,1,0,1,36,fanshi
438662558,1,1.0,1.0,0,6,0,0,1,1,0,1,1,1,0,9,62,fanshi
132855,1,1.0,2.0,0,6,0,0,0,0,1,0,0,1,0,0,21,fanshi
491997254,2,0.5,1.0,0,5,0,0,0,0,1,1,1,0,0,14,69,fanshi
19495668,1,1.0,14.0,0,6,0,0,0,0,0,0,1,0,0,0,8,fanshi
396886194,2,1.0,4.0,0,6,0,0,1,0,1,0,1,0,0,4,43,fanshi
1496546876,1,1.0,3.0,0,5,0,0,0,0,0,0,0,1,0,8,113,fanshi
2049538852,1,1.0,1.0,0,5,0,0,0,0,0,0,0,0,0,0,2,fanshi
13666577,7,0.5714285714285714,1.5714285714285714,0,6,0,0,0,0,0,0,1,0,0,2,7,fanshi
3546605093390794,3,1.0,5.666666666666667,0,4,0,0,0,0,1,0,1,1,0,0,15,fanshi
3461566060038465,2,1.0,1.0,0,5,0,0,0,0,0,1,0,0,0,0,4,fanshi
4200296,1,1.0,1.0,0,6,0,0,1,0,1,0,1,0,0,1,33,fanshi
1220004484,1,1.0,1.0,0,5,0,0,0,0,0,0,1,1,0,3,9,fanshi
