mid,msg_cnt,msg_unique,avg_msg_len,is_paying_user,level,is_default_face,is_nft_face,is_annual_vip,is_senior,has_nameplate,has_pendant,has_medal,has_sign,is_default_name,pub_videos,fans,Group
15722253,1,1.0,5.0,0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,xx
94545179,61,0.8032786885245902,4.0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,xx
518307822,6,1.0,12.333333333333334,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,xx
44750574,1,1.0,1.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,xx
600239869,1,1.0,2.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,xx
475292298,4,1.0,5.75,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,41.0,xx
60229930,3,0.6666666666666666,4.666666666666667,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,8.0,xx
20472379,1,1.0,4.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,79.0,xx
246496389,4,1.0,4.25,0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,39.0,xx
44153653,11,1.0,5.909090909090909,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,83.0,xx
25555338,6,0.8333333333333334,12.333333333333334,0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,56.0,xx
34827660,1,1.0,2.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,xx
18180162,9,1.0,10.333333333333334,0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,45.0,110.0,xx
387634,20,1.0,11.25,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,xx
32371224,2,1.0,8.0,0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,66.0,xx
435897089,10,1.0,8.0,0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,13.0,23.0,xx
14131351,41,0.926829268292683,5.804878048780488,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,135.0,xx
13763286,9,1.0,9.222222222222221,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,186.0,xx
228706925,12,0.9166666666666666,3.6666666666666665,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,xx
273236145,13,1.0,3.769230769230769,0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.0,xx
301765918,11,0.9090909090909091,3.8181818181818183,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,xx
325956206,39,0.8461538461538461,5.615384615384615,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,111.0,xx
1088956184,4,1.0,10.75,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,xx
74193226,9,1.0,3.2222222222222223,0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,64.0,xx
346481439,7,1.0,6.571428571428571,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,119.0,178.0,xx
56383184,52,0.9615384615384616,8.711538461538462,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,113.0,xx
506660046,9,1.0,4.444444444444445,0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,52.0,xx
60650398,47,0.8085106382978723,4.851063829787234,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,xx
35498618,9,1.0,5.111111111111111,1,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,52.0,xx
507869097,3,1.0,6.666666666666667,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,xx
3546589599632056,2,1.0,3.5,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,xx
288345749,14,1.0,6.142857142857143,0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,xx
36326527,3,1.0,7.333333333333333,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,31.0,xx
9009239,3,1.0,13.666666666666666,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,81.0,xx
507755770,1,1.0,6.0,0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,77.0,xx
12790243,3,1.0,3.6666666666666665,0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,58.0,xx
57907453,0,1.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,71.0,xx
625537,1,1.0,6.0,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,90.0,xx
30924963,1,1.0,8.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,67.0,xx
239731,1,1.0,12.0,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,99.0,xx
27833633,54,0.8518518518518519,10.981481481481481,1,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,94.0,xx
363774892,1,1.0,2.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,xx
100867155,9,0.7777777777777778,7.555555555555555,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.0,xx
12226631,8,1.0,4.125,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,82.0,xx
3494353653730270,50,0.8,4.54,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,xx
244326723,4,1.0,8.75,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,xx
101246170,7,1.0,8.857142857142858,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,41.0,xx
94117734,63,0.7142857142857143,5.365079365079365,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,108.0,xx
351476489,3,1.0,10.333333333333334,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,xx
43353550,1,1.0,14.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,xx
928241,19,0.8947368421052632,7.315789473684211,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,xx
4625457,48,0.9583333333333334,5.0,0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,11.0,42.0,xx
19642822,9,1.0,9.333333333333334,0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,69.0,xx
4590601,2,1.0,7.5,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,xx
1291463953,69,0.8985507246376812,2.898550724637681,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,xx
498159335,5,1.0,26.8,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,527.0,xx
39622103,336,0.9345238095238095,4.988095238095238,0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,14.0,201.0,xx
1829783386,5,1.0,5.8,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,xx
11914973,22,1.0,6.545454545454546,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.0,xx
620999511,1,1.0,5.0,0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,73.0,xx
77197908,6,1.0,9.0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,148.0,xx
37526035,2,1.0,4.0,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,37.0,xx
22798863,60,1.0,11.85,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,xx
19716905,7,1.0,7.571428571428571,1,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47.0,xx
1237406635,1,1.0,6.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,xx
169796133,34,1.0,12.205882352941176,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2713.0,246.0,xx
10019780,1,1.0,2.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,3959.0,xx
39719244,1,1.0,3.0,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,104.0,xx
574742,1,1.0,10.0,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,124.0,xx
159311253,69,0.8985507246376812,9.63768115942029,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,95.0,xx
17434344,32,0.9375,4.71875,0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,55.0,xx
416609250,2,1.0,6.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,44.0,xx
